,movie_ids
6133,0440963
6134,0088323
6135,0411195
6136,0102138
6137,0102818
6138,1412528
6139,0053221
6140,0814314
6141,0095631
6142,4972582
6143,0041866
6144,0120888
6145,0454841
6146,5836262
6147,0117218
6148,0451079
6149,0097790
6150,0298845
6151,0273300
6152,0386588
6153,2215489
6154,1692486
6155,0047522
6156,0120762
6157,1772341
6158,1441395
6159,0114558
6160,0100477
6161,0047542
6162,0100935
6163,0048452
6164,0086856
6165,0405296
6166,0054494
6167,0089469
6168,0403358
6169,0081764
6170,2494362
6171,1314228
6172,0075147
6173,0091431
6174,0117040
6175,0054953
6176,0290661
6177,0239894
6178,0297181
6179,0106505
6180,0113270
6181,2290153
6182,0092638
6183,0088007
6184,0160797
6185,0119887
6186,0396184
6187,0290879
6188,2245195
6189,0096061
6190,0113448
6191,0237539
6192,0058536
6193,0235618
6194,0084809
6195,1863347
6196,0090852
6197,0049830
6198,0119229
6199,0057193
6200,1672218
6201,0337721
6202,0117057
6203,5362988
6204,0104036
6205,0260866
6206,0365190
6207,0072431
6208,0112646
6209,0089907
6210,1175709
6211,2637276
6212,2294449
6213,2309260
6214,1331064
6215,0861689
6216,0454848
6217,0300453
6218,1181795
6219,0111400
6220,0114787
6221,1614989
6222,1466054
6223,0112682
6224,0169302
6225,0071935
6226,0188503
6227,0106926
6228,0418773
6229,0099423
6230,0107626
6231,0383353
6232,0068519
6233,0112461
6234,0109785
6235,2415458
6236,0038787
6237,0055824
6238,0053593
6239,2866360
6240,4686844
6241,0271668
6242,0286261
6243,0072856
6244,1598828
6245,0247196
6246,1194612
6247,0105046
6248,0080319
6249,4781612
6250,1703199
6251,0322330
6252,0266987
6253,0097289
6254,0037988
6255,0087280
6256,3597400
6257,0118698
6258,1235124
6259,0460745
6260,5700672
6261,0482572
6262,0084745
6263,0300140
6264,0194314
6265,0088885
6266,0087225
6267,0047437
6268,0300214
6269,0808506
6270,0111257
6271,0088708
6272,6822400
6273,2125435
6274,0119843
6275,1483324
6276,5051278
6277,0077405
6278,0114885
6279,0144801
6280,0304229
6281,0024184
6282,0103241
6283,0088650
6284,0464196
6285,1292566
6286,0086250
6287,0112438
6288,0113808
6289,0072281
6290,0057372
6291,0242445
6292,0032910
6293,1194238
6294,2802144
6295,1468846
6296,0183659
6297,0111019
6298,3260022
6299,2091256
6300,0099044
6301,2227830
6302,1298554
6303,0912592
6304,0844471
6305,0313737
6306,0053285
6307,0889588
6308,1957938
6309,0117500
6310,0108328
6311,0213149
6312,0099710
6313,0335245
6314,1356864
6315,1951265
6316,2650978
6317,4600952
6318,0268200
6319,0116212
6320,0404802
6321,0032701
6322,0081259
6323,0094889
6324,0852713
6325,0472205
6326,0082250
6327,0078090
6328,0156887
6329,0105789
6330,0202677
6331,3622332
6332,0366177
6333,0406375
6334,0264323
6335,0408777
6336,0070439
6337,0081441
6338,0051745
6339,0091777
6340,0443274
6341,1840309
6342,0085482
6343,0078935
6344,0171356
6345,0087544
6346,1389762
6347,0480239
6348,0243508
6349,0066565
6350,0120681
6351,1053810
6352,0375210
6353,0116421
6354,0070723
6355,0845955
6356,0090206
6357,0111194
6358,0100280
6359,1227926
6360,1782451
6361,1251757
6362,0059742
6363,2917388
6364,0053172
6365,4758646
6366,0317740
6367,0107286
6368,1172994
6369,0368574
6370,0117768
6371,0799949
6372,0327920
6373,0047811
6374,0059800
6375,0078721
6376,1530983
6377,0330111
6378,0087957
6379,0469184
6380,0101635
6381,0047892
6382,0077288
6383,0093886
6384,0112701
6385,0159365
6386,0102336
6387,0270980
6388,1758795
6389,0087910
6390,0091613
6391,0246643
6392,0028772
6393,0366292
6394,0103747
6395,0090633
6396,0052948
6397,0319901
6398,0104346
6399,0095593
6400,4073952
6401,0047478
6402,0878804
6403,0096316
6404,0111127
6405,0481369
6406,0050147
6407,0363290
6408,0101254
6409,0454931
6410,0101316
6411,0356150
6412,3170832
6413,0109484
6414,0077280
6415,1250777
6416,0100168
6417,0384793
6418,0112541
6419,1055369
6420,1326733
6421,7539884
6422,0120082
6423,0111693
6424,0113638
6425,0445922
6426,1132620
6427,0094924
6428,1585985
6429,0120107
6430,0097635
6431,0080057
6432,0082398
6433,0109771
6434,0368709
6435,0048316
6436,0109934
6437,0111579
6438,0074512
6439,0388139
6440,0873886
6441,0134084
6442,4226388
6443,3203290
6444,0106535
6445,0109068
6446,0213847
6447,0102002
6448,1598822
6449,0397612
6450,1220888
6451,0130445
6452,0100449
6453,0082949
6454,0089153
6455,0424823
6456,0114182
6457,0103950
6458,1056437
6459,0192255
6460,0080130
6461,0376105
6462,0099180
6463,0073650
6464,1981128
6465,5849950
6466,0083866
6467,0110480
6468,4651520
6469,0283026
6470,0114805
6471,0388500
6472,0364045
6473,0120414
6474,1726669
6475,0098627
6476,0363532
6477,0099266
6478,1714833
6479,0265307
6480,0118632
6481,0053946
6482,0379713
6483,0349683
6484,0081529
6485,0036342
6486,1086772
6487,0060522
6488,0097239
6489,1296373
6490,0414982
6491,0298130
6492,0119698
6493,0298296
6494,0109093
6495,0117284
6496,0452594
6497,0106966
6498,4425200
6499,0103961
6500,0102511
6501,0758794
6502,0112362
6503,0091083
6504,0816692
6505,1625346
6506,0113277
6507,0088683
6508,0444608
6509,0095519
6510,1151359
6511,0071141
6512,0106266
6513,0318462
6514,0110570
6515,0476991
6516,0374900
6517,0114709
6518,0313792
6519,0486578
6520,2024469
6521,2763304
6522,1178663
6523,0283003
6524,0343737
6525,0099012
6526,0117786
6527,0091178
6528,2076220
6529,0109162
6530,0036777
6531,0064115
6532,0093477
6533,0453047
6534,1325004
6535,0197384
6536,0014142
6537,1226753
6538,4437216
6539,1967697
6540,2231461
6541,0462590
6542,0119098
6543,1996264
6544,0110588
6545,2884206
6546,2016940
6547,0081445
6548,1305806
6549,0066011
6550,0419294
6551,0114825
6552,1998643
6553,0091499
6554,0107468
6555,0113189
6556,0071524
6557,0117331
6558,0058249
6559,0118771
6560,0091538
6561,0814022
6562,0041594
6563,0491152
6564,0092991
6565,0209189
6566,0169547
6567,0037514
6568,0093267
6569,0107750
6570,0038988
6571,0485976
6572,0085959
6573,0094799
6574,1186373
6575,0390538
6576,1424797
6577,1229238
6578,0102035
6579,0423866
6580,0083767
6581,0077413
6582,0110246
6583,0116136
6584,0106936
6585,0181833
6586,0421729
6587,0110097
6588,0151691
6589,7808620
6590,0144120
6591,6333064
6592,0083557
6593,0282209
6594,1151309
6595,0120689
6596,1647668
6597,0080339
6598,0081398
6599,2570858
6600,0382357
6601,0081696
6602,0438315
6603,0424227
6604,0034172
6605,1013752
6606,0052655
6607,0080516
6608,0423169
6609,0023948
6610,1179056
6611,1585255
6612,1234719
6613,0335559
6614,2404311
6615,0384680
6616,0103791
6617,4328798
6618,0926084
6619,1458175
6620,0110064
6621,1333634
6622,0108473
6623,0133093
6624,0265930
6625,0880578
6626,0145653
6627,0279113
6628,0048281
6629,0285441
6630,1179794
6631,0056575
6632,0250687
6633,0198781
6634,0083806
6635,0166110
6636,0129167
6637,0032484
6638,0108656
6639,3759416
6640,0114660
6641,0145734
6642,0949731
6643,2103254
6644,0120753
6645,0113198
6646,0086999
6647,0082416
6648,0118002
6649,0265208
6650,0217756
6651,5592248
6652,1324999
6653,1972571
6654,0102802
6655,0103030
6656,4382552
6657,0929632
6658,3702996
6659,0292886
6660,0118647
6661,0113855
6662,2756032
6663,0342804
6664,0104952
6665,0094868
6666,0101587
6667,0097728
6668,0058379
6669,0178868
6670,0065670
6671,0112681
6672,1018818
6673,0204175
6674,1210166
6675,0073747
6676,2294629
6677,0092644
6678,0163579
6679,0117887
6680,0337921
6681,0398286
6682,0118750
6683,1638355
6684,5804038
6685,0099399
6686,0080556
6687,0119324
6688,0098554
6689,0244479
6690,1601913
6691,0106336
6692,1170358
6693,0024025
6694,0106307
6695,0060390
6696,0976051
6697,0093220
6698,0119114
6699,0080421
6700,0091149
6701,0031867
6702,0102202
6703,0193164
6704,0086190
6705,0106453
6706,0116378
6707,0050083
6708,0486576
6709,0352248
6710,0294870
6711,0109493
6712,0406816
6713,2671706
6714,0050613
6715,0063227
6716,0489327
6717,0328132
6718,1487118
6719,0119314
6720,1333125
6721,0218839
6722,0374463
6723,0092585
6724,0163862
6725,0477348
6726,0010040
6727,0071230
6728,0120102
6729,0140796
6730,0439553
6731,1457767
6732,0090110
6733,0396555
6734,0139668
6735,6333060
6736,0247638
6737,1263750
6738,0107472
6739,0058652
6740,0113896
6741,0086129
6742,0163978
6743,0083100
6744,0023427
6745,2980592
6746,0117891
6747,0116823
6748,0282687
6749,0323807
6750,0106761
6751,1547234
6752,0027698
6753,0109127
6754,0121164
6755,1368116
6756,0058430
6757,0847817
6758,0100332
6759,3553976
6760,0450188
6761,0070518
6762,0119905
6763,1418377
6764,0119572
6765,0945513
6766,0127536
6767,0112643
6768,0469494
6769,0233687
6770,1698647
6771,1825918
6772,2361509
6773,0275277
6774,0080149
6775,1423995
6776,1016290
6777,0097626
6778,0076489
6779,0345549
6780,1670345
6781,0089424
6782,0083629
6783,0031725
6784,0412535
6785,0419198
6786,0382932
6787,4471456
6788,0118863
6789,0140888
6790,0065566
6791,0078788
6792,2147048
6793,0405676
6794,0048992
6795,0080437
6796,0044517
6797,1758830
6798,4126568
6799,1677720
6800,0910885
6801,0061170
6802,0089841
6803,0252480
6804,1650554
6805,0901481
6806,0142688
6807,0110057
6808,0089881
6809,0092850
6810,0047030
6811,1439235
6812,0386140
6813,0385307
6814,0040525
6815,0106613
6816,0350934
6817,0405422
6818,0080979
6819,1216487
6820,0056264
6821,0258000
6822,0120176
6823,0107478
6824,0100519
6825,1449283
6826,0102719
6827,1587707
6828,2191400
6829,0120696
6830,0472198
6831,1230414
6832,0092929
6833,0100802
6834,2396589
6835,1174732
6836,0094336
6837,0093780
6838,0302886
6839,0074806
6840,0119643
6841,0089961
6842,0361668
6843,0099871
6844,0491162
6845,0060955
6846,1657299
6847,0040338
6848,0082509
6849,1531901
6850,0061101
6851,0093175
6852,1213644
6853,0123987
6854,3691740
6855,0142234
6856,0115624
6857,0315733
6858,3534838
6859,0092068
6860,0077235
6861,0107447
6862,1413314
6863,0039417
6864,0116705
6865,0036154
6866,0795368
6867,1716772
6868,0095687
6869,1650043
6870,0139809
6871,1064932
6872,0089530
6873,0239395
6874,0337930
6875,0281364
6876,0105812
6877,0288045
6878,4158096
6879,0109579
6880,0450405
6881,2333784
6882,0090728
6883,0402057
6884,0251739
6885,1014775
6886,0479952
6887,1396484
6888,0116250
6889,0369994
6890,0096787
6891,0084707
6892,0056059
6893,0099040
6894,0231448
6895,0150742
6896,0113500
6897,1381512
6898,1525366
6899,0352465
6900,0140352
6901,0327210
6902,0328828
6903,0316465
6904,0862467
6905,0044391
6906,0103617
6907,0165798
6908,0107504
6909,0110419
6910,0120660
6911,4695012
6912,0239948
6913,0421082
6914,0114296
6915,1179034
6916,1137996
6917,0364725
6918,0396171
6919,1477109
6920,0089374
6921,0099160
6922,0079489
6923,0821640
6924,1714203
6925,0878674
6926,0395251
6927,0079833
6928,1384590
6929,0096486
6930,0101701
6931,0251736
6932,0409799
6933,0041959
6934,0040897
6935,0102598
6936,0081846
6937,0089015
6938,0097123
6939,0090180
6940,0184907
6941,1129442
6942,0160620
6943,0476964
6944,0332639
6945,0938283
6946,5463162
6947,1937390
6948,5805470
6949,0065738
6950,0265086
6951,0477071
6952,0772181
6953,0125664
6954,1638328
6955,0118043
6956,0181947
6957,0089421
6958,0117688
6959,0158983
6960,1068646
6961,5069564
6962,0165662
6963,0055630
6964,0022111
6965,0809951
6966,0093871
6967,5358714
6968,0098471
6969,6016776
6970,0088172
6971,0449089
6972,0117898
6973,0165854
6974,0804461
6975,0424024
6976,0114536
6977,0080179
6978,0094716
6979,0076342
6980,5052448
6981,0105275
6982,0029162
6983,0184424
6984,0120907
6985,1420554
6986,0107315
6987,2528814
6988,0119215
6989,0085127
6990,0365485
6991,0454876
6992,4262980
6993,0075200
6994,4592572
6995,0858479
6996,0269746
6997,0286516
6998,0108550
6999,0780536
7000,0087003
7001,0083318
7002,0089092
7003,0374277
7004,4778988
7005,0478116
7006,0101465
7007,1032751
7008,0258760
7009,0055047
7010,0808508
7011,0051554
7012,0063688
7013,0073540
7014,0280696
7015,0195778
7016,0190865
7017,0088939
7018,0369359
7019,0211465
7020,0254199
7021,0087469
7022,0077975
7023,2504640
7024,0118760
7025,2510998
7026,0099141
7027,0353489
7028,1724597
7029,0093409
7030,0093996
7031,0119485
7032,1533117
7033,0480242
7034,0091341
7035,0016847
7036,1915581
7037,0477139
7038,0079766
7039,0087928
7040,0094025
7041,0030637
7042,0112817
7043,5368354
7044,2638144
7045,0838221
7046,0049833
7047,0119590
7048,0082449
7049,1337072
7050,0811138
7051,0361089
7052,0350258
7053,0091651
7054,2015381
7055,0042546
7056,0036613
7057,0150216
7058,0093756
7059,0042327
7060,7620650
7061,0116075
7062,0092890
7063,0189195
7064,0061735
7065,1023481
7066,0084921
7067,0164334
7068,0115857
7069,0086859
7070,4016934
7071,0038494
7072,3345474
7073,1121931
7074,1350929
7075,0309530
7076,1193138
7077,0086005
7078,0346578
7079,0204313
7080,0093051
7081,0420609
7082,0048728
7083,0116442
7084,0117582
7085,1211956
7086,0032143
7087,1197624
7088,0093582
7089,1131734
7090,1559038
7091,0107144
7092,1032755
7093,0435623
7094,4005402
7095,0120865
7096,0479113
7097,1220220
7098,0180052
7099,0436697
7100,3824458
7101,0249478
7102,0054144
7103,0062737
7104,0042192
7105,0208874
7106,1078933
7107,6264596
7108,4191054
7109,0097987
7110,1612774
7111,0320661
7112,1496025
7113,0386741
7114,0424934
7115,0021884
7116,0116695
7117,0376968
7118,0098987
7119,0076221
7120,0145503
7121,0762111
7122,0255321
7123,0090863
7124,3402236
7125,0106375
7126,0283111
7127,2130270
7128,0104299
7129,0107756
7130,0083089
7131,0118745
7132,0060921
7133,0116225
7134,2370248
7135,4094724
7136,2404435
7137,0062994
7138,2872462
7139,0078158
7140,1428453
7141,0278295
7142,0787524
7143,0119951
7144,0179011
7145,1334585
7146,0119664
7147,0057012
7148,0075648
7149,0975645
7150,0055257
7151,0477347
7152,0113028
7153,3133722
7154,0114095
7155,0976246
7156,0095800
7157,2402085
7158,0119094
7159,0070909
7160,1592281
7161,0119577
7162,0118663
7163,0081633
7164,0085333
7165,0064040
7166,0111732
7167,0402894
7168,0385752
7169,4899406
7170,1464174
7171,0219251
7172,1347439
7173,0086087
7174,0071411
7175,0098439
7176,0094608
7177,1012804
7178,0213309
7179,0102940
7180,0402022
7181,0297721
7182,0085980
7183,0177242
7184,1555149
7185,2474932
7186,0199314
7187,0234829
7188,0332452
7189,0119807
7190,0177971
7191,0407265
7192,0324941
7193,0102975
7194,1632547
7195,0120577
7196,0078490
7197,0087344
7198,0058279
7199,0075610
7200,1694021
7201,0082736
7202,1334537
7203,0107120
7204,1924435
7205,0070903
7206,0181530
7207,0095179
7208,0364751
7209,0089173
7210,0107007
7211,0051658
7212,0126344
7213,0024216
7214,0107808
7215,0454945
7216,0124295
7217,0075148
7218,0111252
7219,1228705
7220,0478311
7221,1093357
7222,0054357
7223,1667310
7224,0073195
7225,0097162
7226,0079417
7227,0091187
7228,0061107
7229,0343660
7230,1489889
7231,1046173
7232,2463288
7233,0074483
7234,0103772
7235,0114478
7236,0055353
7237,0086066
7238,0052080
7239,1231580
7240,0331468
7241,0116692
7242,2543164
7243,1320253
7244,0332375
7245,0194218
7246,0091278
7247,0165710
7248,0165859
7249,0113824
7250,0050783
7251,0152930
7252,3774114
7253,0120824
7254,0102721
7255,0107665
7256,2823054
7257,3195644
7258,0156096
7259,0389860
7260,0366780
7261,0914798
7262,1821694
7263,1365519
7264,0099892
7265,0120780
7266,0058530
7267,0088967
7268,1665744
7269,0107501
7270,0364930
7271,0235060
7272,0142242
7273,0118694
7274,1315584
7275,0208003
7276,0048750
7277,0086873
7278,0116743
7279,5342766
7280,0762138
7281,0162830
7282,1545106
7283,0264464
7284,0082136
7285,4970632
7286,1742044
7287,0069113
7288,0084516
7289,0098061
7290,0252444
7291,0049314
7292,0462504
7293,0103639
7294,4172430
7295,0116130
7296,0080549
7297,0033045
7298,0307901
7299,0030947
7300,0070735
7301,0090357
7302,0784972
7303,0453562
7304,1078912
7305,0102728
7306,0433035
7307,0063804
7308,0119116
7309,2591814
7310,0401085
7311,0062765
7312,0049406
7313,1403988
7314,0117011
7315,0401383
7316,0120786
7317,0071402
7318,1327773
7319,0046359
7320,0046963
7321,1340800
7322,0410377
7323,0337563
7324,0189584
7325,0202470
7326,2140203
7327,1477837
7328,0105121
7329,0118826
7330,0319769
7331,0064276
7332,0103786
7333,0255653
7334,0805559
7335,0015881
7336,0106582
7337,0429493
7338,0120524
7339,0107985
7340,0054407
7341,1526300
7342,0115685
7343,0051808
7344,1022603
7345,0109781
7346,0119718
7347,0060438
7348,0376541
7349,0116481
7350,0034167
7351,0465234
7352,0181536
7353,2537390
7354,0075968
7355,0164108
7356,3500822
7357,1411250
7358,0407887
7359,0086320
7360,0058672
7361,0092117
7362,0109635
7363,0065794
7364,0286751
7365,0062622
7366,0209163
7367,0031593
7368,0017271
7369,1478964
7370,0268695
7371,0058715
7372,0064418
7373,1734589
7374,1279935
7375,0059260
7376,0111001
7377,0076504
7378,0069281
7379,0073486
7380,1748122
7381,0052564
7382,0234288
7383,0756683
7384,0107952
7385,0326856
7386,0110189
7387,0167261
7388,0104714
7389,0089643
7390,0052893
7391,0084589
7392,1409024
7393,0343168
7394,0087909
7395,0094321
7396,0117784
7397,6217368
7398,0339034
7399,2473602
7400,0463027
7401,0208988
7402,0246894
7403,2735292
7404,0087700
7405,1742336
7406,0071970
7407,0339579
7408,0385880
7409,0481536
7410,0363589
7411,0134067
7412,0429589
7413,0944835
7414,1360822
7415,0028346
7416,0095238
7417,0082694
7418,0492506
7419,0107151
7420,0065054
7421,2557478
7422,0082562
7423,0243255
7424,0101523
7425,0114496
7426,0473709
7427,2091935
7428,0116707
7429,0108101
7430,0067065
7431,2053425
7432,0068575
7433,0120751
7434,0056912
7435,0079944
7436,1781069
7437,0044706
7438,0075612
7439,1117385
7440,0247199
7441,0081809
7442,0108238
7443,0455960
7444,0065724
7445,3720058
7446,0146247
7447,2561546
7448,0087425
7449,0222850
7450,0375679
7451,1659337
7452,0149261
7453,0397535
7454,0098308
7455,0028691
7456,0309987
7457,1619856
7458,0029843
7459,0024069
7460,0209074
7461,0238414
7462,1059786
7463,0241303
7464,2118624
7465,0043147
7466,0299658
7467,0119336
7468,1667889
7469,0124207
7470,0186975
7471,0073802
7472,2181931
7473,0052216
7474,0092632
7475,0096438
7476,0056058
7477,0102316
7478,0130377
7479,1078588
7480,1788391
7481,0090583
7482,0298814
7483,0398712
7484,0239986
7485,0057091
7486,0181151
7487,0099018
7488,0100403
7489,0110305
7490,1023111
7491,6769208
7492,0452623
7493,0109642
7494,0085159
7495,0120694
7496,0385586
7497,0119190
7498,0114928
7499,0101095
7500,0321442
7501,0038499
7502,0113862
7503,0181316
7504,0107387
7505,0084814
7506,3837196
7507,0019422
7508,0085894
7509,0113083
7510,0099595
7511,0061452
7512,0120757
7513,0419887
7514,0041968
7515,1715873
7516,0765429
7517,0985694
7518,0470765
7519,0022599
7520,1152758
7521,0155388
7522,0230030
7523,0118541
7524,1305583
7525,0106273
7526,0120609
7527,0095742
7528,0142192
7529,0040506
7530,2080374
7531,0018773
7532,0865559
7533,1592873
7534,0178737
7535,0139239
7536,0301684
7537,0080037
7538,0380249
7539,0901487
7540,1291570
7541,0482463
7542,4209788
7543,0892255
7544,0118798
7545,1865393
7546,0115561
7547,0098575
7548,0405821
7549,0176093
7550,0120142
7551,0105477
7552,0246544
7553,0062083
7554,0043265
7555,0246464
7556,1195478
7557,0276830
7558,1273678
7559,0117038
7560,0116409
7561,1801061
7562,0311361
7563,0335266
7564,0401808
7565,0228750
7566,2024544
7567,0107079
7568,0120169
7569,0360201
7570,0122690
7571,1392214
7572,0084434
7573,1198138
7574,0100046
7575,0225071
7576,0091942
7577,2418558
7578,0388182
7579,1068242
7580,0313196
7581,0080455
7582,0376136
7583,4160708
7584,0322589
7585,0113537
7586,0758786
7587,5275892
7588,0101020
7589,0119848
7590,0432291
7591,0188453
7592,0084945
7593,0277909
7594,0111149
7595,0227005
7596,0037365
7597,0256009
7598,0114663
7599,0120701
7600,0451279
7601,4302938
7602,0337876
7603,0367882
7604,0801526
7605,0298504
7606,0406650
7607,0080464
7608,0114888
7609,0089847
7610,0155975
7611,0080678
7612,1234541
7613,0115851
7614,0054215
7615,1717578
7616,0098966
7617,2908446
7618,0109552
7619,0112281
7620,0290095
7621,0089981
7622,0349169
7623,0060277
7624,0250310
7625,0892782
7626,0037382
7627,0015841
7628,0109001
7629,0088263
7630,1067106
7631,0338094
7632,0085809
7633,0156934
7634,0256408
7635,0215129
7636,0079367
7637,0099088
7638,0060429
7639,0134619
7640,0391198
7641,0120595
7642,0335563
7643,0426592
7644,0125454
7645,0116165
7646,0221218
7647,0356470
7648,4995790
7649,0118689
7650,0446059
7651,1095217
7652,0103874
7653,0151568
7654,0074899
7655,0137523
7656,1176724
7657,0026056
7658,0102469
7659,0425055
7660,0108211
7661,0074991
7662,0050706
7663,0096018
7664,0098436
7665,3499048
7666,0112401
7667,0104990
7668,0099902
7669,0120902
7670,0114272
7671,0088461
7672,0116861
7673,0119781
7674,0114323
7675,1641385
7676,0422774
7677,0112453
7678,0110391
7679,0099685
7680,1313113
7681,0445953
7682,1071804
7683,0866439
7684,0399201
7685,1655416
7686,4129180
7687,0032536
7688,0117561
7689,0248845
7690,1790885
7691,0120207
7692,0032904
7693,0073812
7694,0339135
7695,0044081
7696,3104930
7697,2063781
7698,0017765
7699,0176269
7700,0112679
7701,0093857
7702,3460252
7703,0084777
7704,3181822
7705,0206917
7706,0097027
7707,0057603
7708,0384286
7709,2065968
7710,0106701
7711,7349662
7712,0417349
7713,0089755
7714,0383393
7715,0090142
7716,5536736
7717,0976060
7718,0117359
7719,0097044
7720,0095765
7721,1976009
7722,0099612
7723,0910847
7724,0102587
7725,0335121
7726,0181875
7727,0025919
7728,0081573
7729,0129884
7730,1878942
7731,0069518
7732,0407384
7733,0265591
7734,1424381
7735,0094739
7736,0077578
7737,0236388
7738,0475293
7739,6000478
7740,5030402
7741,3045616
7742,0044509
7743,0756316
7744,0102057
7745,0127710
7746,0443295
7747,0408664
7748,0056923
7749,0081070
7750,0112537
7751,0107290
7752,0074256
7753,0327554
7754,0046807
7755,0057495
7756,0212712
7757,4136084
7758,0090738
7759,0330793
7760,0098546
7761,0271027
7762,0120777
7763,0113596
7764,0065377
7765,0311289
7766,0095835
7767,0080904
7768,0060453
7769,0048696
7770,0095715
7771,0385002
7772,0455596
7773,1555440
7774,0106387
7775,0057180
7776,0303816
7777,2406252
7778,0114011
7779,0117333
7780,0076095
7781,0100142
7782,1636780
7783,0092545
7784,0114720
7785,3715854
7786,0100486
7787,0095993
7788,0054749
7789,0236447
7790,0059711
7791,0293088
7792,0110169
7793,0092746
7794,1714206
7795,0329737
7796,1877832
7797,0765128
7798,0166896
7799,0259153
7800,0803093
7801,0115633
7802,0054393
7803,0164181
7804,0307453
7805,3612616
7806,0490579
7807,4633690
7808,0283632
7809,0097757
7810,0390384
7811,0030341
7812,0043924
7813,0311110
7814,5311514
7815,1039652
7816,0312549
7817,0460791
7818,0096332
7819,0110693
7820,2040264
7821,0084021
7822,0094606
7823,1509130
7824,0253754
7825,1149362
7826,0119670
7827,0361862
7828,0443272
7829,0093629
7830,0123964
7831,0102164
7832,0100150
7833,0185481
7834,0093516
7835,0085811
7836,0117320
7837,0963207
7838,0119107
7839,0100419
7840,0120630
7841,0053841
7842,0066473
7843,0120338
7844,1291580
7845,0034398
7846,0195753
7847,1032846
7848,0118998
7849,0087810
7850,0419984
7851,0104684
7852,0314786
7853,0090856
7854,0180748
7855,0142238
7856,0360717
7857,0371606
7858,0107209
7859,0058898
7860,0030241
7861,1204340
7862,0093010
7863,3560686
7864,2955316
7865,0923752
7866,0101420
7867,0034409
7868,2626338
7869,0089208
7870,0123755
7871,0962736
7872,1282036
7873,0120201
7874,0098261
7875,0045826
7876,0023027
7877,0063285
7878,0414078
7879,0104187
7880,0186589
7881,1016024
7882,0278823
7883,1189073
7884,0377092
7885,1617661
7886,0362120
7887,0110604
7888,4701546
7889,0068555
7890,0116996
7891,0107843
7892,0111495
7893,2581244
7894,0386342
7895,0088128
7896,1278340
7897,0155722
7898,0277296
7899,0062168
7900,3480796
7901,0082427
7902,0105378
7903,0278504
7904,0312329
7905,0783233
7906,0118983
7907,0103994
7908,7291268
7909,0038559
7910,0342272
7911,1365050
7912,1196340
7913,0246592
7914,0296310
7915,0120112
7916,1371155
7917,1270835
7918,3007302
7919,2364841
7920,1233227
7921,1182345
7922,1428538
7923,0368909
7924,0120202
7925,2250912
7926,0912583
7927,0067023
7928,0203408
7929,0074958
7930,0058586
7931,3316960
7932,0327247
7933,0328538
7934,0168501
7935,3958494
7936,0312941
7937,0083922
7938,0832903
7939,3960412
7940,0172632
7941,0093206
7942,0116488
7943,0047034
7944,0095444
7945,3967856
7946,0120716
7947,0048956
7948,2556874
7949,0275230
7950,0186566
7951,0058331
7952,0457400
7953,0077278
7954,2854926
7955,0413300
7956,0102426
7957,0098532
7958,0237572
7959,0090567
7960,2316411
7961,0096409
7962,0120255
7963,0187393
7964,1682180
7965,0257106
7966,0069704
7967,0455590
7968,0342213
7969,0143808
7970,7379330
7971,0188766
7972,1241317
7973,0342258
7974,0102898
7975,0089767
7976,0108149
7977,2390962
7978,2582802
7979,0287717
7980,5084196
7981,0249380
7982,0255819
7983,1633356
7984,0106246
7985,0091159
7986,0308383
7987,0798722
7988,2784678
7989,0169880
7990,1942884
7991,0415306
7992,2560102
7993,2888046
7994,5580390
7995,2002718
7996,0223954
7997,0031385
7998,0122227
7999,0097474
8000,0108592
8001,0090182
8002,4178092
8003,0489235
8004,0081176
8005,0177262
8006,5129510
8007,1135525
8008,2274570
8009,0064806
8010,0060153
8011,0046816
8012,0436058
8013,0108500
8014,0447987
8015,0110148
8016,0091993
8017,0450336
8018,1610996
8019,0108162
8020,0236027
8021,0094226
8022,0038975
8023,0119313
8024,0091142
8025,5783956
8026,0099422
8027,0051207
8028,0472602
8029,0379725
8030,0100054
8031,2112281
8032,0308152
8033,0042646
8034,0255798
8035,0112585
8036,2490326
8037,0120877
8038,0027884
8039,0401711
8040,0091080
8041,0098019
8042,0079315
8043,4050552
8044,0281686
8045,0356634
8046,0083798
8047,0087800
8048,1137450
8049,0263734
8050,1235166
8051,0007361
8052,0453556
8053,0349205
8054,1228987
8055,1486834
8056,1870419
8057,0112040
8058,0191133
8059,0374639
8060,0389448
8061,0069372
8062,0047296
8063,0106965
8064,0089167
8065,1258197
8066,0118523
8067,0040876
8068,0118636
8069,0265666
8070,0250440
8071,0114210
8072,1533013
8073,0117958
8074,1340107
8075,0298203
8076,0288477
8077,2848292
8078,0770772
8079,0250223
8080,0266860
8081,0157208
8082,1191111
8083,0070379
8084,0067959
8085,0087004
8086,0069280
8087,1067583
8088,2488496
8089,0089360
8090,0432232
8091,1787660
8092,0471041
8093,0058175
8094,0269095
8095,0428649
8096,0084855
8097,0240900
8098,1067733
8099,0113670
8100,0497116
8101,0128442
8102,6840134
8103,0381849
8104,0056193
8105,4788944
8106,0362004
8107,0069945
8108,1104001
8109,0070233
8110,0026421
8111,0122529
8112,7387408
8113,2387499
8114,0110099
8115,0088794
8116,0810900
8117,0259324
8118,3488710
8119,0829150
8120,0139362
8121,1680114
8122,2390361
8123,0463985
8124,0974661
8125,0449059
8126,0032943
8127,1455151
8128,0252866
8129,2636124
8130,0086373
8131,1149361
